net_profit_margin,kepuasan_pelanggan,peak_hour_latency,review_volatility,repeat_order_rate,digital_adoption_score,monthly_revenue,business_tenure_months,class,business_tenure_months_numeric,business_tenure_years,year_revenue
-19.92,3.75,Med,0.403,29.18,1.78,4985713.0,Di atas 24 Bulan,Struggling,65,5.416666666666667,59828556.0
12.56,4.16,Low,0.192,23.57,4.03,8021164.0,Di atas 24 Bulan,Growth,81,6.75,96253968.0
-15.62,2.76,High,0.721,6.21,1.0,2143090.0,Di atas 24 Bulan,Struggling,96,8.0,25717080.0
19.32,4.72,Low,0.237,26.47,5.64,20112030.0,Di atas 24 Bulan,Elite,171,14.25,241344360.0
14.28,4.98,Low,0.155,24.33,4.89,2903811.0,Di atas 24 Bulan,Elite,105,8.75,34845732.0
5.75,4.74,Low,0.189,21.6,4.3,6140674.0,Di atas 24 Bulan,Growth,29,2.4166666666666665,73688088.0
14.21,4.61,Low,0.231,17.02,4.71,11588249.0,Di atas 24 Bulan,Growth,28,2.3333333333333335,139058988.0
15.91,4.67,Low,0.212,38.83,6.7,10282825.0,Di atas 24 Bulan,Elite,125,10.416666666666666,123393900.0
8.05,4.6,Low,0.295,17.52,4.18,9563650.0,Di atas 24 Bulan,Growth,177,14.75,114763800.0
3.38,3.98,Med,0.313,26.28,4.0,4002192.0,Di atas 24 Bulan,Growth,30,2.5,48026304.0
2.65,4.07,Med,0.355,27.09,5.52,18194725.0,Di atas 24 Bulan,Growth,66,5.5,218336700.0
-4.02,4.02,Med,0.524,37.89,4.01,8997666.0,Di atas 24 Bulan,Struggling,116,9.666666666666666,107971992.0
2.72,3.89,Med,0.338,18.21,2.98,10047531.0,Di atas 24 Bulan,Growth,36,3.0,120570372.0
11.93,4.32,Med,0.353,5.87,1.73,4954886.0,Di atas 24 Bulan,Growth,76,6.333333333333333,59458632.0
-4.23,3.67,Low,0.19,21.25,3.24,14175963.0,Di atas 24 Bulan,Struggling,158,13.166666666666666,170111556.0
16.27,4.17,Low,0.06,40.05,2.83,9237860.0,Di atas 24 Bulan,Growth,114,9.5,110854320.0
8.51,4.49,Low,0.428,21.73,5.93,5224689.0,Di atas 24 Bulan,Growth,128,10.666666666666666,62696268.0
-0.77,4.17,Med,0.335,28.17,5.15,4266101.0,Di atas 24 Bulan,Growth,34,2.8333333333333335,51193212.0
-31.18,2.41,High,0.533,3.28,1.0,2015894.0,Di bawah 24 Bulan,Critical,10,0.8333333333333334,24190728.0
-11.06,3.61,High,0.722,24.66,1.3,4788100.0,Di atas 24 Bulan,Struggling,28,2.3333333333333335,57457200.0
6.15,4.66,Low,0.184,14.85,6.19,16012486.0,Di atas 24 Bulan,Growth,150,12.5,192149832.0
-35.0,3.24,High,0.499,13.59,2.73,6139996.0,Di atas 24 Bulan,Critical,117,9.75,73679952.0
14.78,4.63,Low,0.339,37.31,2.84,20739125.0,Di atas 24 Bulan,Elite,170,14.166666666666666,248869500.0
20.25,4.68,Med,0.46,23.55,4.72,15623433.0,Di atas 24 Bulan,Growth,149,12.416666666666666,187481196.0
-24.41,3.22,High,0.584,21.12,1.55,2643181.0,Di atas 24 Bulan,Critical,82,6.833333333333333,31718172.0
13.72,4.19,Low,0.23,19.4,1.63,9466214.0,Di atas 24 Bulan,Growth,150,12.5,113594568.0
13.42,4.64,Low,0.359,25.2,5.2,15355617.0,Di atas 24 Bulan,Elite,165,13.75,184267404.0
-23.24,3.49,High,0.635,32.06,4.99,16231981.0,Di atas 24 Bulan,Struggling,124,10.333333333333334,194783772.0
-5.63,4.55,Low,0.196,15.98,4.17,5361090.0,Di atas 24 Bulan,Struggling,62,5.166666666666667,64333080.0
13.88,4.31,Med,0.351,36.76,6.51,14889743.0,Di atas 24 Bulan,Growth,162,13.5,178676916.0
-11.32,4.07,Med,0.339,14.87,2.52,14298162.0,Di atas 24 Bulan,Struggling,126,10.5,171577944.0
-4.14,3.77,Med,0.556,16.25,2.93,6357173.0,Di atas 24 Bulan,Struggling,171,14.25,76286076.0
3.44,4.06,Low,0.257,12.22,5.2,2704850.0,Di bawah 24 Bulan,Growth,16,1.3333333333333333,32458200.0
-7.43,4.2,Med,0.548,8.8,4.88,4085344.0,Di atas 24 Bulan,Struggling,48,4.0,49024128.0
3.75,4.25,Med,0.36,19.04,4.69,7938914.0,Di atas 24 Bulan,Growth,173,14.416666666666666,95266968.0
-18.1,3.94,Med,0.514,6.64,4.63,4196043.0,Di atas 24 Bulan,Struggling,76,6.333333333333333,50352516.0
-5.05,3.96,Med,0.503,7.91,4.56,2571028.0,Di atas 24 Bulan,Struggling,29,2.4166666666666665,30852336.0
0.37,3.91,Med,0.593,23.74,2.45,5574702.0,Di atas 24 Bulan,Growth,93,7.75,66896424.0
-24.35,3.15,High,0.682,8.64,1.67,36675357.0,Di atas 24 Bulan,Critical,175,14.583333333333334,440104284.0
10.27,4.21,Med,0.347,31.47,4.91,8190497.0,Di atas 24 Bulan,Growth,55,4.583333333333333,98285964.0
-14.6,3.51,High,0.693,11.81,3.43,7939798.0,Di atas 24 Bulan,Struggling,121,10.083333333333334,95277576.0
-10.98,3.77,Med,0.454,21.1,4.18,4403488.0,Di atas 24 Bulan,Struggling,33,2.75,52841856.0
-7.67,3.73,Med,0.373,9.94,1.07,1500000.0,Di atas 24 Bulan,Struggling,36,3.0,18000000.0
13.55,4.56,Low,0.287,12.26,3.16,6385263.0,Di atas 24 Bulan,Growth,78,6.5,76623156.0
-16.21,3.79,Med,0.518,20.44,2.53,4495100.0,Di atas 24 Bulan,Critical,90,7.5,53941200.0
33.17,5.0,Low,0.138,39.34,8.84,18011931.0,Di atas 24 Bulan,Elite,170,14.166666666666666,216143172.0
6.47,4.31,Med,0.349,16.9,3.11,6566125.0,Di atas 24 Bulan,Growth,125,10.416666666666666,78793500.0
15.35,4.47,Med,0.536,15.89,4.23,1500000.0,Di bawah 24 Bulan,Growth,10,0.8333333333333334,18000000.0
10.52,4.7,Low,0.162,29.77,5.37,5273811.0,Di atas 24 Bulan,Growth,31,2.5833333333333335,63285732.0
-14.94,3.4,High,0.642,27.83,4.05,5772593.0,Di atas 24 Bulan,Struggling,115,9.583333333333334,69271116.0
-13.42,4.13,High,0.507,15.16,2.44,3047796.0,Di atas 24 Bulan,Struggling,28,2.3333333333333335,36573552.0
22.68,4.53,Low,0.305,22.61,5.47,5652392.0,Di atas 24 Bulan,Growth,93,7.75,67828704.0
-12.49,3.95,High,0.698,25.89,4.87,6520085.0,Di atas 24 Bulan,Struggling,61,5.083333333333333,78241020.0
-8.8,3.54,High,0.73,21.16,2.95,24395016.0,Di atas 24 Bulan,Struggling,143,11.916666666666666,292740192.0
13.47,4.09,Med,0.435,10.47,4.26,5077853.0,Di atas 24 Bulan,Growth,140,11.666666666666666,60934236.0
-4.37,4.39,Med,0.347,25.95,4.17,6433528.0,Di bawah 24 Bulan,Struggling,11,0.9166666666666666,77202336.0
10.04,4.64,Low,0.406,18.83,5.4,5663344.0,Di atas 24 Bulan,Growth,83,6.916666666666667,67960128.0
-4.34,3.48,High,0.55,2.0,1.0,3689652.0,Di atas 24 Bulan,Struggling,100,8.333333333333334,44275824.0
21.03,4.57,Low,0.221,23.55,4.0,7453298.0,Di atas 24 Bulan,Growth,141,11.75,89439576.0
4.21,4.37,Med,0.366,4.51,3.23,11603824.0,Di atas 24 Bulan,Growth,124,10.333333333333334,139245888.0
4.21,4.22,Med,0.504,20.89,4.45,21137885.0,Di atas 24 Bulan,Growth,139,11.583333333333334,253654620.0
-5.98,4.04,Med,0.45,20.37,4.09,6886921.0,Di bawah 24 Bulan,Growth,8,0.6666666666666666,82643052.0
5.38,4.09,Med,0.251,31.89,5.13,9676211.0,Di atas 24 Bulan,Growth,124,10.333333333333334,116114532.0
6.72,4.25,Med,0.374,14.14,4.43,10258762.0,Di atas 24 Bulan,Growth,32,2.6666666666666665,123105144.0
-15.78,3.67,High,0.689,18.6,4.18,8350823.0,Di bawah 24 Bulan,Struggling,4,0.3333333333333333,100209876.0
10.44,4.42,Low,0.175,28.88,6.55,18662306.0,Di atas 24 Bulan,Growth,149,12.416666666666666,223947672.0
21.28,4.21,Low,0.147,11.85,3.3,7892766.0,Di atas 24 Bulan,Growth,118,9.833333333333334,94713192.0
-16.6,3.42,High,0.878,17.49,2.5,8690161.0,Di atas 24 Bulan,Struggling,145,12.083333333333334,104281932.0
-24.07,2.99,High,0.768,14.51,2.7,15376579.0,Di atas 24 Bulan,Critical,59,4.916666666666667,184518948.0
9.02,3.86,Low,0.263,14.65,1.32,2844178.0,Di atas 24 Bulan,Growth,64,5.333333333333333,34130136.0
17.95,4.48,Med,0.459,26.33,7.16,17209487.0,Di atas 24 Bulan,Elite,133,11.083333333333334,206513844.0
-24.48,3.31,High,0.882,12.27,2.61,7205876.0,Di atas 24 Bulan,Critical,95,7.916666666666667,86470512.0
-4.57,4.38,Low,0.304,16.42,6.45,6931693.0,Di atas 24 Bulan,Struggling,48,4.0,83180316.0
22.64,4.52,Low,0.398,22.61,2.96,4702607.0,Di bawah 24 Bulan,Growth,12,1.0,56431284.0
3.53,4.42,Med,0.476,25.61,4.33,4598009.0,Di atas 24 Bulan,Growth,89,7.416666666666667,55176108.0
-23.57,3.78,Med,0.481,17.58,4.69,5121520.0,Di atas 24 Bulan,Critical,105,8.75,61458240.0
-14.14,3.58,High,0.744,22.86,2.99,25794049.0,Di atas 24 Bulan,Struggling,116,9.666666666666666,309528588.0
-16.22,3.58,Med,0.558,17.55,2.73,10701965.0,Di atas 24 Bulan,Struggling,107,8.916666666666666,128423580.0
1.46,3.85,Low,0.276,18.02,1.0,11002387.0,Di atas 24 Bulan,Growth,137,11.416666666666666,132028644.0
-20.13,2.81,High,0.532,9.82,1.0,6804773.0,Di atas 24 Bulan,Critical,126,10.5,81657276.0
2.87,3.99,Med,0.283,24.98,4.64,3756727.0,Di atas 24 Bulan,Growth,136,11.333333333333334,45080724.0
22.24,4.45,Low,0.225,20.17,3.22,6030243.0,Di atas 24 Bulan,Growth,95,7.916666666666667,72362916.0
35.07,4.88,Low,0.253,21.09,7.51,12592402.0,Di atas 24 Bulan,Growth,89,7.416666666666667,151108824.0
26.28,4.94,Low,0.284,21.11,6.08,10090777.0,Di bawah 24 Bulan,Growth,14,1.1666666666666667,121089324.0
-20.41,3.29,High,0.8,22.66,2.42,8058035.0,Di atas 24 Bulan,Struggling,86,7.166666666666667,96696420.0
-10.04,3.81,Med,0.535,27.73,2.25,6762968.0,Di atas 24 Bulan,Struggling,171,14.25,81155616.0
2.07,4.23,Med,0.414,21.2,4.0,5538893.0,Di atas 24 Bulan,Growth,71,5.916666666666667,66466716.0
14.0,4.24,Med,0.527,29.47,5.2,23383496.0,Di atas 24 Bulan,Growth,83,6.916666666666667,280601952.0
-3.17,4.1,Med,0.445,2.0,2.87,10434108.0,Di atas 24 Bulan,Growth,63,5.25,125209296.0
1.25,3.74,Med,0.314,12.92,5.37,12933852.0,Di atas 24 Bulan,Growth,27,2.25,155206224.0
27.98,5.0,Low,0.205,14.78,2.62,3222594.0,Di bawah 24 Bulan,Growth,6,0.5,38671128.0
14.07,4.53,Med,0.298,14.33,2.65,8279956.0,Di atas 24 Bulan,Growth,31,2.5833333333333335,99359472.0
29.82,4.41,Low,0.06,23.86,3.31,2828820.0,Di atas 24 Bulan,Growth,65,5.416666666666667,33945840.0
-1.19,3.2,High,0.531,15.13,1.0,8581064.0,Di atas 24 Bulan,Struggling,38,3.1666666666666665,102972768.0
-6.78,4.33,Med,0.596,2.85,3.1,2029058.0,Di atas 24 Bulan,Struggling,47,3.9166666666666665,24348696.0
7.11,4.27,Med,0.413,24.93,4.0,8796296.0,Di atas 24 Bulan,Growth,135,11.25,105555552.0
14.86,4.22,Low,0.33,14.7,2.23,2669981.0,Di bawah 24 Bulan,Growth,16,1.3333333333333333,32039772.0
-1.03,3.73,High,0.742,21.33,4.7,4694213.0,Di atas 24 Bulan,Struggling,131,10.916666666666666,56330556.0
5.24,3.98,Med,0.409,24.75,2.06,10146428.0,Di atas 24 Bulan,Growth,146,12.166666666666666,121757136.0
2.98,4.16,Low,0.064,24.63,1.49,13192613.0,Di atas 24 Bulan,Growth,136,11.333333333333334,158311356.0
-28.42,2.83,High,0.748,17.27,1.0,9474685.0,Di atas 24 Bulan,Critical,130,10.833333333333334,113696220.0
30.86,5.0,Low,0.211,28.52,3.84,6172035.0,Di atas 24 Bulan,Elite,154,12.833333333333334,74064420.0
-10.13,3.39,High,0.55,14.84,1.0,4408151.0,Di atas 24 Bulan,Struggling,82,6.833333333333333,52897812.0
-16.08,3.62,Med,0.399,25.41,2.16,3830237.0,Di atas 24 Bulan,Struggling,26,2.1666666666666665,45962844.0
-17.4,3.28,High,0.687,14.55,1.0,4567116.0,Di bawah 24 Bulan,Struggling,15,1.25,54805392.0
12.98,4.66,Low,0.219,27.42,7.24,8363916.0,Di atas 24 Bulan,Growth,64,5.333333333333333,100366992.0
5.0,4.3,Low,0.236,24.24,1.78,10081011.0,Di atas 24 Bulan,Growth,82,6.833333333333333,120972132.0
-9.17,3.34,High,0.568,28.03,1.94,17403257.0,Di atas 24 Bulan,Struggling,164,13.666666666666666,208839084.0
10.04,4.64,Low,0.251,11.27,2.91,2254536.0,Di atas 24 Bulan,Growth,31,2.5833333333333335,27054432.0
6.65,4.39,Med,0.433,29.58,3.8,6296794.0,Di atas 24 Bulan,Growth,107,8.916666666666666,75561528.0
6.52,4.56,Low,0.415,11.61,3.7,2176080.0,Di bawah 24 Bulan,Growth,15,1.25,26112960.0
-6.19,4.05,Med,0.467,30.98,4.32,10115828.0,Di atas 24 Bulan,Struggling,139,11.583333333333334,121389936.0
-25.04,3.9,High,0.411,17.77,3.99,8452628.0,Di atas 24 Bulan,Critical,91,7.583333333333333,101431536.0
-4.16,3.71,Med,0.524,20.82,1.1,1500000.0,Di bawah 24 Bulan,Struggling,5,0.4166666666666667,18000000.0
17.38,4.37,Low,0.208,17.6,4.12,5215259.0,Di atas 24 Bulan,Growth,61,5.083333333333333,62583108.0
-18.65,3.79,Med,0.61,14.38,2.78,7940790.0,Di bawah 24 Bulan,Struggling,6,0.5,95289480.0
-18.53,3.67,Med,0.417,30.14,1.39,15283779.0,Di atas 24 Bulan,Struggling,175,14.583333333333334,183405348.0
-2.54,4.12,Med,0.54,14.46,3.5,3945339.0,Di atas 24 Bulan,Growth,116,9.666666666666666,47344068.0
-0.69,3.65,Med,0.427,31.91,3.09,5957602.0,Di atas 24 Bulan,Growth,74,6.166666666666667,71491224.0
0.86,4.5,Low,0.144,34.31,3.34,12745790.0,Di atas 24 Bulan,Growth,168,14.0,152949480.0
-2.24,4.47,Med,0.566,23.68,3.35,6045487.0,Di atas 24 Bulan,Growth,50,4.166666666666667,72545844.0
6.2,4.29,Low,0.361,36.81,4.15,15520666.0,Di atas 24 Bulan,Growth,142,11.833333333333334,186247992.0
16.61,4.51,Med,0.474,9.59,2.38,4201754.0,Di atas 24 Bulan,Growth,47,3.9166666666666665,50421048.0
2.59,3.93,Low,0.266,8.1,1.47,10115300.0,Di atas 24 Bulan,Growth,78,6.5,121383600.0
12.91,4.31,Med,0.472,24.63,2.73,19608443.0,Di atas 24 Bulan,Growth,130,10.833333333333334,235301316.0
-12.76,3.76,Med,0.444,8.38,1.0,9430291.0,Di atas 24 Bulan,Struggling,151,12.583333333333334,113163492.0
-22.31,3.42,Med,0.514,20.92,1.0,4697870.0,Di atas 24 Bulan,Critical,103,8.583333333333334,56374440.0
-5.01,3.5,Med,0.442,9.26,1.21,2436453.0,Di atas 24 Bulan,Struggling,119,9.916666666666666,29237436.0
-9.49,4.02,Med,0.685,28.95,4.28,13470195.0,Di atas 24 Bulan,Struggling,60,5.0,161642340.0
-27.11,3.67,High,0.562,4.55,3.12,11606057.0,Di atas 24 Bulan,Critical,99,8.25,139272684.0
-17.33,4.0,High,0.564,2.8,3.76,5245174.0,Di atas 24 Bulan,Struggling,160,13.333333333333334,62942088.0
31.11,4.39,Low,0.24,15.49,2.96,7850594.0,Di atas 24 Bulan,Growth,129,10.75,94207128.0
8.69,4.22,Med,0.3,28.48,2.46,3091641.0,Di atas 24 Bulan,Growth,128,10.666666666666666,37099692.0
2.86,4.65,Low,0.347,26.55,2.83,15454250.0,Di atas 24 Bulan,Growth,149,12.416666666666666,185451000.0
9.77,4.08,Med,0.55,22.79,3.12,3936682.0,Di atas 24 Bulan,Growth,44,3.6666666666666665,47240184.0
2.85,4.69,Low,0.176,16.48,5.43,2480062.0,Di atas 24 Bulan,Growth,53,4.416666666666667,29760744.0
12.32,3.93,Med,0.267,2.0,1.39,9300243.0,Di atas 24 Bulan,Growth,113,9.416666666666666,111602916.0
6.48,4.67,Low,0.167,25.42,6.18,5223941.0,Di atas 24 Bulan,Growth,61,5.083333333333333,62687292.0
-3.81,4.05,Med,0.414,22.42,3.76,13432540.0,Di atas 24 Bulan,Growth,153,12.75,161190480.0
-8.07,4.13,Med,0.462,2.23,1.55,4792059.0,Di atas 24 Bulan,Struggling,46,3.8333333333333335,57504708.0
-14.38,3.38,High,0.494,8.93,1.0,7048796.0,Di atas 24 Bulan,Struggling,107,8.916666666666666,84585552.0
-2.44,3.51,Med,0.421,14.89,1.0,2920666.0,Di atas 24 Bulan,Growth,103,8.583333333333334,35047992.0
6.72,3.97,Med,0.44,11.99,3.73,6766804.0,Di atas 24 Bulan,Growth,133,11.083333333333334,81201648.0
-6.96,4.04,Med,0.391,14.71,3.64,2075202.0,Di atas 24 Bulan,Struggling,77,6.416666666666667,24902424.0
-9.58,3.6,High,0.543,9.64,1.27,3411727.0,Di atas 24 Bulan,Struggling,49,4.083333333333333,40940724.0
-27.92,2.25,High,0.661,20.98,1.14,6765933.0,Di atas 24 Bulan,Critical,173,14.416666666666666,81191196.0
10.31,4.24,Med,0.489,30.34,2.59,17716995.0,Di atas 24 Bulan,Growth,94,7.833333333333333,212603940.0
-6.36,3.84,High,0.672,25.75,1.0,9253022.0,Di atas 24 Bulan,Struggling,88,7.333333333333333,111036264.0
12.08,4.65,Low,0.283,22.12,6.9,2202600.0,Di bawah 24 Bulan,Growth,17,1.4166666666666667,26431200.0
-2.09,3.66,Med,0.33,22.8,1.0,7258487.0,Di atas 24 Bulan,Growth,64,5.333333333333333,87101844.0
-6.07,4.09,Med,0.399,17.83,3.42,21781106.0,Di atas 24 Bulan,Struggling,121,10.083333333333334,261373272.0
-21.43,3.55,High,0.737,19.32,2.02,9961721.0,Di atas 24 Bulan,Critical,36,3.0,119540652.0
13.21,4.36,Low,0.15,28.19,5.66,12106861.0,Di atas 24 Bulan,Growth,162,13.5,145282332.0
18.09,3.97,Med,0.456,18.64,3.42,5341253.0,Di bawah 24 Bulan,Growth,5,0.4166666666666667,64095036.0
-5.44,3.91,Med,0.555,7.12,2.35,6158752.0,Di atas 24 Bulan,Struggling,68,5.666666666666667,73905024.0
3.56,3.97,Med,0.434,24.73,4.15,3025951.0,Di atas 24 Bulan,Growth,130,10.833333333333334,36311412.0
-0.17,4.4,Med,0.358,17.19,3.76,11434432.0,Di atas 24 Bulan,Growth,154,12.833333333333334,137213184.0
22.73,4.76,Low,0.228,8.01,5.05,13748977.0,Di atas 24 Bulan,Growth,160,13.333333333333334,164987724.0
-11.74,3.43,Med,0.681,3.93,2.69,4370204.0,Di atas 24 Bulan,Struggling,45,3.75,52442448.0
-11.26,4.31,Low,0.195,32.43,3.69,7056631.0,Di atas 24 Bulan,Struggling,67,5.583333333333333,84679572.0
2.7,4.59,Med,0.446,11.49,6.14,6780474.0,Di atas 24 Bulan,Growth,85,7.083333333333333,81365688.0
13.65,4.77,Low,0.283,15.48,5.12,4534276.0,Di atas 24 Bulan,Growth,30,2.5,54411312.0
25.53,4.6,Low,0.247,3.82,3.01,5278223.0,Di bawah 24 Bulan,Growth,18,1.5,63338676.0
-0.96,3.81,High,0.332,35.36,3.84,9044546.0,Di atas 24 Bulan,Struggling,151,12.583333333333334,108534552.0
24.98,4.98,Low,0.169,30.93,7.47,17974372.0,Di atas 24 Bulan,Elite,52,4.333333333333333,215692464.0
-11.77,3.92,High,0.727,9.22,3.94,16079374.0,Di atas 24 Bulan,Struggling,171,14.25,192952488.0
0.84,4.21,Med,0.583,26.17,3.67,16040149.0,Di atas 24 Bulan,Growth,125,10.416666666666666,192481788.0
17.92,4.48,Low,0.107,24.35,1.0,3152690.0,Di atas 24 Bulan,Growth,34,2.8333333333333335,37832280.0
12.55,4.37,Low,0.06,20.84,5.28,15730173.0,Di atas 24 Bulan,Growth,67,5.583333333333333,188762076.0
-7.71,3.67,Med,0.438,15.52,2.57,16613264.0,Di atas 24 Bulan,Growth,124,10.333333333333334,199359168.0
33.79,4.02,Med,0.429,12.8,4.17,17196622.0,Di atas 24 Bulan,Growth,68,5.666666666666667,206359464.0
10.77,4.6,Med,0.324,31.91,6.68,6372656.0,Di atas 24 Bulan,Growth,115,9.583333333333334,76471872.0
0.44,4.04,Med,0.477,23.63,1.93,4012673.0,Di atas 24 Bulan,Growth,62,5.166666666666667,48152076.0
-28.89,3.09,High,0.699,16.16,1.24,14586531.0,Di atas 24 Bulan,Critical,161,13.416666666666666,175038372.0
11.6,4.74,Low,0.274,29.62,6.95,13301626.0,Di atas 24 Bulan,Elite,148,12.333333333333334,159619512.0
14.08,4.71,Med,0.435,37.04,7.61,6794590.0,Di atas 24 Bulan,Growth,112,9.333333333333334,81535080.0
-12.45,4.15,Med,0.304,14.3,3.66,3781073.0,Di atas 24 Bulan,Struggling,109,9.083333333333334,45372876.0
0.61,3.7,Med,0.413,23.35,3.05,12835091.0,Di atas 24 Bulan,Growth,147,12.25,154021092.0
9.17,4.74,Low,0.201,13.43,2.04,4702841.0,Di atas 24 Bulan,Growth,114,9.5,56434092.0
0.28,4.49,Med,0.442,20.79,5.25,7658684.0,Di bawah 24 Bulan,Growth,10,0.8333333333333334,91904208.0
-1.33,4.13,Low,0.295,26.45,3.45,3405115.0,Di bawah 24 Bulan,Growth,12,1.0,40861380.0
-8.8,3.12,High,0.713,11.45,3.32,8243128.0,Di atas 24 Bulan,Struggling,57,4.75,98917536.0
33.11,4.64,Low,0.173,15.82,1.71,4918894.0,Di atas 24 Bulan,Growth,99,8.25,59026728.0
-22.58,3.55,Med,0.494,13.42,1.78,8514685.0,Di atas 24 Bulan,Critical,62,5.166666666666667,102176220.0
21.04,4.6,Low,0.146,33.59,5.97,2586781.0,Di atas 24 Bulan,Elite,82,6.833333333333333,31041372.0
39.57,4.93,Low,0.235,35.65,5.45,10383486.0,Di atas 24 Bulan,Elite,154,12.833333333333334,124601832.0
-2.9,3.6,Low,0.424,12.92,1.44,17951014.0,Di atas 24 Bulan,Growth,114,9.5,215412168.0
11.67,3.72,Low,0.237,19.52,1.0,6424172.0,Di bawah 24 Bulan,Growth,7,0.5833333333333334,77090064.0
-0.72,4.48,Low,0.16,9.13,3.89,3512263.0,Di atas 24 Bulan,Growth,78,6.5,42147156.0
6.13,4.48,High,0.631,34.44,3.7,9165237.0,Di atas 24 Bulan,Growth,166,13.833333333333334,109982844.0
13.75,4.75,Low,0.261,20.44,6.41,5982336.0,Di atas 24 Bulan,Growth,165,13.75,71788032.0
-7.67,3.7,Med,0.639,8.92,1.41,10743573.0,Di atas 24 Bulan,Struggling,85,7.083333333333333,128922876.0
0.82,3.93,Med,0.529,25.24,3.04,2146294.0,Di atas 24 Bulan,Growth,26,2.1666666666666665,25755528.0
-11.99,3.48,High,0.602,11.63,1.8,2278215.0,Di atas 24 Bulan,Struggling,136,11.333333333333334,27338580.0
-5.15,3.47,Med,0.419,17.17,2.21,11178997.0,Di atas 24 Bulan,Struggling,77,6.416666666666667,134147964.0
15.66,4.58,Low,0.174,33.44,4.47,6681514.0,Di atas 24 Bulan,Growth,127,10.583333333333334,80178168.0
-12.86,3.38,High,0.693,10.78,3.29,13330594.0,Di atas 24 Bulan,Struggling,144,12.0,159967128.0
-15.23,3.46,High,0.58,12.66,2.03,3432493.0,Di atas 24 Bulan,Critical,42,3.5,41189916.0
-0.69,4.26,Med,0.466,37.67,6.2,7909314.0,Di atas 24 Bulan,Growth,108,9.0,94911768.0
-21.17,3.28,High,0.641,28.36,4.63,5169488.0,Di atas 24 Bulan,Struggling,80,6.666666666666667,62033856.0
13.86,4.39,Low,0.206,19.72,3.55,6390923.0,Di atas 24 Bulan,Growth,110,9.166666666666666,76691076.0
-26.49,3.11,High,0.613,7.8,1.26,6053266.0,Di atas 24 Bulan,Critical,125,10.416666666666666,72639192.0
32.26,4.51,Low,0.356,39.21,3.24,8274917.0,Di atas 24 Bulan,Elite,164,13.666666666666666,99299004.0
19.69,4.59,Low,0.271,9.96,2.72,16907054.0,Di atas 24 Bulan,Growth,131,10.916666666666666,202884648.0
9.62,3.97,Med,0.425,22.55,1.79,4774276.0,Di atas 24 Bulan,Growth,25,2.0833333333333335,57291312.0
9.77,4.64,Low,0.157,17.66,4.41,3124025.0,Di bawah 24 Bulan,Critical,3,0.25,37488300.0
-19.06,4.02,Med,0.346,20.74,3.84,1871614.0,Di atas 24 Bulan,Struggling,46,3.8333333333333335,22459368.0
-29.56,2.96,High,0.637,25.74,3.16,3784454.0,Di atas 24 Bulan,Critical,111,9.25,45413448.0
-4.27,4.29,Med,0.481,30.54,4.6,10416563.0,Di atas 24 Bulan,Struggling,177,14.75,124998756.0
1.15,3.67,Low,0.285,12.85,3.42,5792055.0,Di atas 24 Bulan,Growth,30,2.5,69504660.0
-12.56,3.59,Med,0.611,20.58,2.3,4035332.0,Di atas 24 Bulan,Struggling,129,10.75,48423984.0
10.24,4.62,Low,0.228,14.17,3.99,7501737.0,Di atas 24 Bulan,Growth,124,10.333333333333334,90020844.0
25.81,4.69,Med,0.421,22.18,4.09,2917669.0,Di atas 24 Bulan,Growth,89,7.416666666666667,35012028.0
18.09,4.01,Low,0.178,25.18,1.36,4678238.0,Di atas 24 Bulan,Growth,101,8.416666666666666,56138856.0
-13.37,3.69,Med,0.433,17.47,2.21,3093610.0,Di atas 24 Bulan,Struggling,30,2.5,37123320.0
2.34,3.93,High,0.693,23.85,4.3,25389287.0,Di atas 24 Bulan,Struggling,150,12.5,304671444.0
19.29,4.54,Low,0.466,30.68,5.07,14790650.0,Di atas 24 Bulan,Elite,178,14.833333333333334,177487800.0
10.77,4.36,Med,0.241,27.71,4.69,4621481.0,Di bawah 24 Bulan,Growth,19,1.5833333333333333,55457772.0
27.62,4.79,Low,0.417,31.22,7.4,22349054.0,Di atas 24 Bulan,Elite,135,11.25,268188648.0
21.02,4.53,Low,0.314,28.08,4.42,16162354.0,Di atas 24 Bulan,Elite,150,12.5,193948248.0
-20.82,3.08,High,0.789,12.93,1.0,5126228.0,Di atas 24 Bulan,Struggling,164,13.666666666666666,61514736.0
22.81,4.92,Med,0.245,19.91,4.15,5543529.0,Di atas 24 Bulan,Growth,52,4.333333333333333,66522348.0
14.24,4.72,Low,0.275,14.31,2.41,10472751.0,Di atas 24 Bulan,Growth,131,10.916666666666666,125673012.0
1.92,4.35,Med,0.501,5.08,3.89,9872230.0,Di atas 24 Bulan,Growth,132,11.0,118466760.0
-3.99,4.11,Med,0.401,31.89,3.2,6145777.0,Di atas 24 Bulan,Growth,148,12.333333333333334,73749324.0
8.84,4.16,Low,0.18,11.96,1.17,6777312.0,Di bawah 24 Bulan,Growth,15,1.25,81327744.0
-11.98,3.82,High,0.541,15.4,1.67,13746578.0,Di atas 24 Bulan,Struggling,152,12.666666666666666,164958936.0
35.24,4.88,Low,0.248,10.58,4.58,12253052.0,Di atas 24 Bulan,Growth,137,11.416666666666666,147036624.0
0.6,4.15,Low,0.33,14.81,3.76,8839598.0,Di atas 24 Bulan,Growth,162,13.5,106075176.0
